map_name	utterance	trajectory	path_names	path_idxs
upenn	Start on TD Bank then go north to Annenberg Cetner then north to Loft then west to Cosi.	TD Bank|Annenberg Center|Loft|Così	6|5|10|9	path_814.png
upenn	Go from 36th St slightly Southeast to Cosi.	Loft|Così|36th St	10|9|7	path_601.png
upenn	From Urban Outfitters, move west to Cosi then northeast to 36th St.	Loft|Così|36th St	10|9|7	path_601.png
upenn	Start on Urban Outfitters then go west to Cosi then east to 36th St.	Loft|Così|36th St	10|9|7	path_601.png
upenn	Start on Mad4Mex then go southeast to Loft then east to 36th St then northeast to Zipcar.	Mad4Mex|Loft|36th St|Zipcar	1|10|7|12	path_416.png
upenn	Walk from Mad4Mex to Loft, then turn slightly left and walk to 36th St, then turn slightly left and walk to Zipcar.	Mad4Mex|Loft|36th St|Zipcar	1|10|7|12	path_416.png
upenn	from mad 4 mex, walk right until you reach loft, and then turn right again to walk toward 36th. from 36th street, walk slightly left until you reach zipcar.	Mad4Mex|Loft|36th St|Zipcar	1|10|7|12	path_416.png
upenn	Start on TD Bnak then go north to Annenberg Center then west to Philadelphia Runners then northeast to Cosi.	TD Bank|Annenberg Center|Philadelphia Runners|Così	6|5|14|9	path_157.png
upenn	Go from TD Bank to Annenberg Center and then to Philadelphia Runners before going to Cosi.	TD Bank|Annenberg Center|Philadelphia Runners|Così	6|5|14|9	path_157.png
upenn	go up from TD bank to annenberg center, and then go left to philadelphia runners, and then up again until you reach cosi.	TD Bank|Annenberg Center|Philadelphia Runners|Così	6|5|14|9	path_157.png
upenn	Please leave Lo and go to Urban Outfitters.	Loft|Urban Outfitters	10|11	path_417.png
upenn	Starting at Loft, go east to Urban Outfitters.	Loft|Urban Outfitters	10|11	path_417.png
upenn	From the Loft go to Urban Outfitters.	Loft|Urban Outfitters	10|11	path_417.png
upenn	Begin at Philadelphia Runners, go to Urban Outfitters, then Cosi. End at Penn Bookstore	Philadelphia Runners|Loft|Così|Urban Outfitters|Penn Bookstore	14|10|9|11|3	path_158.png
upenn	Starting from Philadelphia Runners Head straight to Urban Outfitters, turn left, stop at Cosi, then continue on to Penn Bookstore	Philadelphia Runners|Loft|Così|Urban Outfitters|Penn Bookstore	14|10|9|11|3	path_158.png
upenn	Start on Philadelphia Runners then northeast to Urban Outfitters then west to Cosi then west to Penn Bookstore.	Philadelphia Runners|Loft|Così|Urban Outfitters|Penn Bookstore	14|10|9|11|3	path_158.png
upenn	Start at Mad4Mex then go southeast to Cosi then east to Urban Outfitters.	Mad4Mex|Così|Urban Outfitters	1|9|11	path_815.png
upenn	Go from Mad4Mex to Cosi and then to Urban Outfitters.	Mad4Mex|Così|Urban Outfitters	1|9|11	path_815.png
upenn	from mad 4 max go south east to cosi then turn to go directly east to urban outfitters.	Mad4Mex|Così|Urban Outfitters	1|9|11	path_815.png
upenn	from abner's cheesesteaks go north west to international house and then go north west to 36th st, finally go north west to mad 4 max.	Abner's Cheesesteaks|International House|36th St|Mad4Mex	8|13|7|1	path_159.png
upenn	Start on Abner's Cheesesteaks then go north to International House then west to 36th St then west again to Mad4Mex.	Abner's Cheesesteaks|International House|36th St|Mad4Mex	8|13|7|1	path_159.png
upenn	Starting at abner's cheesesteaks go straight to international house.  Make a left turn and go to 36th street.  From there go straight to mad4mex.	Abner's Cheesesteaks|International House|36th St|Mad4Mex	8|13|7|1	path_159.png
upenn	From Loft, head to Philadelphia Runner and then to TD Bank.	Loft|Philadelphia Runners|TD Bank	10|14|6	path_418.png
upenn	From the Loft go down to Philadelphia Runners, then down further to TD Bank.	Loft|Philadelphia Runners|TD Bank	10|14|6	path_418.png
upenn	Start on Loft then go southwest to Philadelphia Runners then southeast to TD Bank.	Loft|Philadelphia Runners|TD Bank	10|14|6	path_418.png
upenn	start at 36th street, and then go left until you meet urban outfitters, and then go further down until you get to philadelphia runners.	36th St|Urban Outfitters|Philadelphia Runners	7|11|14	path_602.png
upenn	Starting from 36th st head straight to Urban Outfitters, bare left and your destination will be straight ahead at Philadelphia Runners	36th St|Urban Outfitters|Philadelphia Runners	7|11|14	path_602.png
upenn	Starting at 36th St, go southwest to Urban Outfitters, then continue southwest to Philadelphia Runners.	36th St|Urban Outfitters|Philadelphia Runners	7|11|14	path_602.png
upenn	Go from Cosi to Starbucks.	Così|Starbucks	9|2	path_161.png
upenn	Start at Cosi, and go up and to the right in a straight trajectory until you reach Starbucks.	Così|Starbucks	9|2	path_161.png
upenn	Begin at Cosi. End at Starbucks	Così|Starbucks	9|2	path_161.png
upenn	Walk from Mad4Mex to Penn Bookstore, then turn slightly left and walk to Annenberg Center.	Mad4Mex|Penn Bookstore|Annenberg Center	1|3|5	path_419.png
upenn	Begin at Mad4Mex, go to Penn Bookstore. End at Annenberg Center.	Mad4Mex|Penn Bookstore|Annenberg Center	1|3|5	path_419.png
upenn	Start on Mad4Mex then go south to Penn Bookstore then southeast to Annenberg Center.	Mad4Mex|Penn Bookstore|Annenberg Center	1|3|5	path_419.png
upenn	Starting at Philadelphia Runners, travel east-southeast until you reach Annenberg Center.	Philadelphia Runners|Annenberg Center	14|5	path_603.png
upenn	from philadelphia runners go south east to annenberry center.	Philadelphia Runners|Annenberg Center	14|5	path_603.png
upenn	Start on Philadelphia Runners then go east to Annenberg Center.	Philadelphia Runners|Annenberg Center	14|5	path_603.png
upenn	Travel directly from philadelphia runners to the annenberg center	Philadelphia Runners|Annenberg Center	14|5	path_816.png
upenn	Begin at Philadelphia Runners. End at Annenberg Center	Philadelphia Runners|Annenberg Center	14|5	path_816.png
upenn	Begin at Philadelphia Runners and proceed to Annenberg Center	Philadelphia Runners|Annenberg Center	14|5	path_816.png
upenn	Starting at Mad4Mex, go south to Penn Bookstore, then go east to Cosi, continue east to Urban Outfitters, then turn around and go west to Loft.	Mad4Mex|Penn Bookstore|Così|Urban Outfitters|Loft	1|3|9|11|10	path_420.png
upenn	Penn Bookstore is south of Mad4Mex. Urban Outfitters and Cosi are East of Penn Bookstore.	Mad4Mex|Penn Bookstore|Così|Urban Outfitters|Loft	1|3|9|11|10	path_420.png
upenn	Start at Mad4mex go south to Penn Bookstore.  Continue on east to cosi.  From Cosi keep going east to Urban Outfitters.	Mad4Mex|Penn Bookstore|Così|Urban Outfitters|Loft	1|3|9|11|10	path_420.png
upenn	Start on Chili's then go south to Abner's Cheesesteaks then north to International House.	Chili's|Abner's Cheesesteaks|International House	0|8|13	path_162.png
upenn	Go southeast to Abner's Cheesesteaks then north to International House	Chili's|Abner's Cheesesteaks|International House	0|8|13	path_162.png
upenn	Starting at Chili's, go south to Abner's Cheesesteaks, then north to International House.	Chili's|Abner's Cheesesteaks|International House	0|8|13	path_162.png
upenn	Starting at Penn Bookstore, go southeast to Philadelphia Runners, then continue southeast to Annenberg Center.	Penn Bookstore|Philadelphia Runners|Annenberg Center	3|14|5	path_605.png
upenn	Start at Penn Bookstore, then proceed south towards the Philadelphia Runners. Next, continue southeast towards the Annenberg Center. Stop at the Annenberg Center.	Penn Bookstore|Philadelphia Runners|Annenberg Center	3|14|5	path_605.png
upenn	Start on Penn Bookstore then go south to Philadelphia Runners then east to Annenberg Center.	Penn Bookstore|Philadelphia Runners|Annenberg Center	3|14|5	path_605.png
upenn	Go from Penn Bookstore to 36th St. Then proceed to Starbucks and next to Zipcar, and finish at 33rd Street.	Penn Bookstore|36th St|Starbucks|Zipcar|33rd Street	3|7|2|12|4	path_817.png
upenn	start from penn bookstore and then go left, past loft without stopping until you reach 36th street. from 36th street, keep going until you get to starbucks, and then go left to zipcar, and then right again until you reach 33rd st.	Penn Bookstore|36th St|Starbucks|Zipcar|33rd Street	3|7|2|12|4	path_817.png
upenn	Start at the Penn Bookstore. Move in a straight line to 36th street, then stop and move in a straight line to Starbucks. Turn left and go forward until you arrive at Zip Car. Finally, turn right and go straight until you get to 33rd street.	Penn Bookstore|36th St|Starbucks|Zipcar|33rd Street	3|7|2|12|4	path_817.png
upenn	Begin at Urban Outfitters, go to Cosi, then Philadelphia Runners, then Annenberg Center. End at Abner's Cheesesteaks	Loft|Così|Philadelphia Runners|Annenberg Center|Abner's Cheesesteaks	10|9|14|5|8	path_163.png
upenn	Begin at Loft. Move a little left to Cosi. Move down to the left to Philadelphia Runners. Move to the right and slightly down to Annenberg Center. Move far to the right and down to Abner's Cheesesteaks.	Loft|Così|Philadelphia Runners|Annenberg Center|Abner's Cheesesteaks	10|9|14|5|8	path_163.png
upenn	Starting at Urban Outfitters, move forward towards Cosi. Once at Cosi, turn left towards Philadelphia Runners, then turn right towards Annenberg center and continue to Abner's Cheesesteaks.	Loft|Così|Philadelphia Runners|Annenberg Center|Abner's Cheesesteaks	10|9|14|5|8	path_163.png
upenn	Starting at penn bookstore go straight to cosi.  Make a slight left and head to starbucks.  Turn left and go to zipcar.	Penn Bookstore|Così|Starbucks|Zipcar	3|9|2|12	path_606.png
upenn	Beginning at Penn Bookstore, travel east to Cosi. From there, travel northeast until you reach Starbucks. From Starbucks, travel in a northwesterly direction until you reach Zipcar.	Penn Bookstore|Così|Starbucks|Zipcar	3|9|2|12	path_606.png
upenn	From Penn Bookstore go to the right until you get to Cosi. Then go to the right and slightly up to reach Starbucks. Go back up and to the left to reach Zipcar.	Penn Bookstore|Così|Starbucks|Zipcar	3|9|2|12	path_606.png
upenn	Start at Philadelphia Runners then go north to Cosi then east to Urban Outfitters then west to Penn Bookstore.	Philadelphia Runners|Così|Loft|Penn Bookstore	14|9|10|3	path_422.png
upenn	The starting place is Philadelphia Runners. From there head in a Northeastern direction to reach Cosi. From Cosi you can go due West to get to Penn Bookstore. Or, from Cosi, you can travel due East to reach Urban Outfitters.	Philadelphia Runners|Così|Loft|Penn Bookstore	14|9|10|3	path_422.png
upenn	Starting at philadelphia runners head straight to cosi and turn left and head to penn bookstore.  Make a 180 degree turn and head back past cosi to urban outfitters.	Philadelphia Runners|Così|Loft|Penn Bookstore	14|9|10|3	path_422.png
upenn	Start on Philadelphia Runners then go northeast to Urban Outfitters then go west to Penn Bookstore.	Philadelphia Runners|Loft|Urban Outfitters|Penn Bookstore	14|10|11|3	path_818.png
upenn	Start at Philadelphia Runners and move to the Loft. Proceed to Urban Outfitters, then turn around and go to the Penn Bookstore.	Philadelphia Runners|Loft|Urban Outfitters|Penn Bookstore	14|10|11|3	path_818.png
upenn	Walk from Philadelphia Runners to Loft, then turn slightly right and walk to Urban Outfitters, then turn around and walk back to Penn Bookstore.	Philadelphia Runners|Loft|Urban Outfitters|Penn Bookstore	14|10|11|3	path_818.png
upenn	Walk from International House to Philadelphia Runners, then turn sharply left and walk to Abner's Cheesesteaks.	International House|Philadelphia Runners|Annenberg Center|Abner's Cheesesteaks	13|14|5|8	path_423.png
upenn	Begin at International House, go to Philadelphia Runners, then Annenberg Center. End at Abner's Cheesesteaks	International House|Philadelphia Runners|Annenberg Center|Abner's Cheesesteaks	13|14|5|8	path_423.png
upenn	Start on Abner's Cheesesteaks then go west to Annenberg Center then west to Philadelphia Runners then east to International House.	International House|Philadelphia Runners|Annenberg Center|Abner's Cheesesteaks	13|14|5|8	path_423.png
upenn	Starting at Chili's, go northwest to Annenberg Center, then north to Urban Outfitters, then go northwest to Mad4Mex.	Chili's|Annenberg Center|Urban Outfitters|Mad4Mex	0|5|11|1	path_607.png
upenn	Start at Chili's. Go far to the left and slightly up to Annenberg Center. Go up and slightly to the right to Urban Outfitters. Go up and to the left to Mad4Max.	Chili's|Annenberg Center|Urban Outfitters|Mad4Mex	0|5|11|1	path_607.png
upenn	Leaving Chili's go to Annenberg Center, then Urban Outfitters, then Mad4Mex.	Chili's|Annenberg Center|Urban Outfitters|Mad4Mex	0|5|11|1	path_607.png
upenn	Go from Urban Outfitters to TD Bank.	Urban Outfitters|TD Bank	11|6	path_164.png
upenn	Go from Urban Outfitters to TD Bank.	Urban Outfitters|TD Bank	11|6	path_164.png
upenn	Beginning at Urban Outfitters, travel south-southwest to Annenberg Center. From there, continue south-southwest until you reach TD Bank.	Urban Outfitters|TD Bank	11|6	path_164.png
upenn	Start on Urban Outfitters then go west to Penn Bookstore then southeast to Philadelphia Runners.	Urban Outfitters|Penn Bookstore|Philadelphia Runners	11|3|14	path_609.png
upenn	turn left from urban outfitters to penn bookstore and down 5 oclock to philadelphia runners	Urban Outfitters|Penn Bookstore|Philadelphia Runners	11|3|14	path_609.png
upenn	Walk from Urban Outfitters to Penn Bookstore, then turn sharply left and walk to Philadelphia Runners.	Urban Outfitters|Penn Bookstore|Philadelphia Runners	11|3|14	path_609.png
upenn	Start on TD Bank then go northwest to Philadelphia Runners then go northeast to Urban Outfitters then northeast again to Starbucks.	TD Bank|Philadelphia Runners|Urban Outfitters|Starbucks	6|14|11|2	path_425.png
upenn	Starting at TD Bank, travel northwest until you reach Philadelphia Runners. From there, turn and travel northeast until you reach Urban Outfitters. Continue traveling in the same direction until you reach Starbucks.	TD Bank|Philadelphia Runners|Urban Outfitters|Starbucks	6|14|11|2	path_425.png
upenn	Go from TD Bank to Philadelphia Runners and then to Urban Outfitters and finally to Starbucks.	TD Bank|Philadelphia Runners|Urban Outfitters|Starbucks	6|14|11|2	path_425.png
upenn	Begin at Zipcar before heading to Starbucks and then end at Mad4Mex.	Zipcar|Starbucks|Mad4Mex	12|2|1	path_819.png
upenn	zipcar down 4 oclock to starbucks and take a left to mad4mex	Zipcar|Starbucks|Mad4Mex	12|2|1	path_819.png
upenn	From Zipcar go to Mad4Mex by way of Starbucks.	Zipcar|Starbucks|Mad4Mex	12|2|1	path_819.png
upenn	Start on Loft then go southwest to Philadelphia Runners.	Loft|Philadelphia Runners	10|14	path_611.png
upenn	Travel from the Loft to Philadelphia Runners.	Loft|Philadelphia Runners	10|14	path_611.png
upenn	Beginning at Loft, travel in a southwesterly direction until you reach Philadelphia Runners.	Loft|Philadelphia Runners	10|14	path_611.png
upenn	Walk south from Mad4Mex to Penn Bookstore.	Mad4Mex|Penn Bookstore	1|3	path_165.png
upenn	Start on Mad4Mex then go Penn Bookstore.	Mad4Mex|Penn Bookstore	1|3	path_165.png
upenn	Beginning at Mad4Mex, travel in a south-southeasterly direction until you reach Penn Bookstore.	Mad4Mex|Penn Bookstore	1|3	path_165.png
upenn	Starting at Cosi, go to Urban Outfitters, turn around until you hit Loft, then turn toward 36th St, then go to the Zipcar, and then just head all the way to 33rd St.	Così|Urban Outfitters|Loft|36th St|Zipcar|33rd Street	9|11|10|7|12|4	path_822.png
upenn	Walk from Cosi to Urban Outfitters, turn slightly left and walk to 36th St, turn slightly left and walk to Zipcar, then turn slightly right and walk to 33rd Street.	Così|Urban Outfitters|Loft|36th St|Zipcar|33rd Street	9|11|10|7|12|4	path_822.png
upenn	Start on Cosi then go east to Urban Outfitters then northeast to 36th St then northeast to Zipcar then northeast to 33rd Street.	Così|Urban Outfitters|Loft|36th St|Zipcar|33rd Street	9|11|10|7|12|4	path_822.png
upenn	Please leave from 33rd Street to Zipcar. Then go to 36th St, then to Cosi, then to Urban Outfitters.	33rd Street|Zipcar|36th St|Così|Loft|Urban Outfitters	4|12|7|9|10|11	path_612.png
upenn	Walk from 33rd Street to Zipcar, then turn slightly left and walk to 36th St, then turn slightly right and walk to Cosi, then turn sharply left and walk to Loft, the continue straight to Urban Outfitters.	33rd Street|Zipcar|36th St|Così|Loft|Urban Outfitters	4|12|7|9|10|11	path_612.png
upenn	Start on 33rd Street then go west to Zipcar then southwest to 36th St then west to Cosi then east to Urban Outfitters.	33rd Street|Zipcar|36th St|Così|Loft|Urban Outfitters	4|12|7|9|10|11	path_612.png
upenn	Begin at Annenberg Center, go northwest until you reach Penn Bookstore, turn right at Penn Bookstore and travel North to Mad4Mex.	Annenberg Center|Penn Bookstore|Mad4Mex	5|3|1	path_823.png
upenn	Start at Annenberg Center and go northeast to Penn Bookstore. From there go north to Mad4Mex.	Annenberg Center|Penn Bookstore|Mad4Mex	5|3|1	path_823.png
upenn	Start at Anneberg Center then go northwest to Penn Bookstore then north to Mad4Mex.	Annenberg Center|Penn Bookstore|Mad4Mex	5|3|1	path_823.png
upenn	go down from mad 4 mex to urban outfitters, and then go straight left from cosi, and then down to philadelphia runners.	Mad4Mex|Urban Outfitters|Così|Philadelphia Runners	1|11|9|14	path_613.png
upenn	Start on Mad4Mex then southeast to Urban Outfitters then west to Cosi then south to Philadelphia Runners.	Mad4Mex|Urban Outfitters|Così|Philadelphia Runners	1|11|9|14	path_613.png
upenn	from mad 4 max go south east to urban outfitters then turn directly west and go to cosi once there turn south west and go to philadelphia runners.	Mad4Mex|Urban Outfitters|Così|Philadelphia Runners	1|11|9|14	path_613.png
upenn	Walk from Loft to Cosi, then continue straight to Penn Bookstore, then turn sharply left and walk to International House.	Loft|Così|Penn Bookstore|International House	10|9|3|13	path_426.png
upenn	Start at the Loft, proceed to Cosi, then move on to the Penn Bookstore and then out to the International House.	Loft|Così|Penn Bookstore|International House	10|9|3|13	path_426.png
upenn	Start on Loft then west to Cosi then west to Penn Bookstore then southeast to International House.	Loft|Così|Penn Bookstore|International House	10|9|3|13	path_426.png
upenn	Start on International Hohuse then go west to Urban Outfitters.	International House|Urban Outfitters|Loft	13|11|10	path_824.png
upenn	Go from International House to Urban Outfitters.	International House|Urban Outfitters|Loft	13|11|10	path_824.png
upenn	Starting at International House, move towards Urban Outfitters.	International House|Urban Outfitters|Loft	13|11|10	path_824.png
upenn	From the starting point of TD Bank, head head mostly in a Northern diection and just very slightly to the east to reach the Annenberg Center. Then travel in a northeastern direction to reach the final destination of Penn Bookstore.	TD Bank|Annenberg Center|Penn Bookstore	6|5|3	path_427.png
upenn	From TD Bank, proceed to Annenberg Center. From there, proceed directly to the Penn Bookstore.	TD Bank|Annenberg Center|Penn Bookstore	6|5|3	path_427.png
upenn	Starting at TD Bank, go north to Annenberg Center, then go northwest to Penn Bookstore.	TD Bank|Annenberg Center|Penn Bookstore	6|5|3	path_427.png
upenn	Go directly from zipcar to 36th st	Zipcar|36th St	12|7	path_616.png
upenn	36th Street is southwest from Zipcar	Zipcar|36th St	12|7	path_616.png
upenn	Start on Zipcar then southwest to 36th St.	Zipcar|36th St	12|7	path_616.png
upenn	Walk west from Chili's to TD Bank.	Chili's|TD Bank	0|6	path_166.png
upenn	Start on Chili's then go west to TD Bank.	Chili's|TD Bank	0|6	path_166.png
upenn	Begin at Chili's. End at TD Bank	Chili's|TD Bank	0|6	path_166.png
upenn	Starting at Abner's Cheesesteaks go to the Annenberg Center. Turn right and proceed to Urban Outfitters. Take another right and go to 36th St. Then go up to Starbucks.	Abner's Cheesesteaks|Annenberg Center|Urban Outfitters|36th St|Starbucks	8|5|11|7|2	path_825.png
upenn	Walk from Abner's Cheesesteaks to Annenberg Center, then turn right and walk to Urban Outfitters, then turn right and walk to 36th St, then turn slightly left and walk to Starbucks.	Abner's Cheesesteaks|Annenberg Center|Urban Outfitters|36th St|Starbucks	8|5|11|7|2	path_825.png
upenn	Begin at Abner's Cheesesteaks and go to Annenberg Center, followed by Urban Outfitters, then 36th St, and end at Starbucks.	Abner's Cheesesteaks|Annenberg Center|Urban Outfitters|36th St|Starbucks	8|5|11|7|2	path_825.png
upenn	Go from 33rd St to Zipcar and then proceed to 36th St and finally to Urban Outfitters.	33rd Street|Zipcar|36th St|Urban Outfitters	4|12|7|11	path_617.png
upenn	Travel from 33rd Street location to Zipcar location. Then travel to 36th Street local, and finally travel to Urban Outfitters location.	33rd Street|Zipcar|36th St|Urban Outfitters	4|12|7|11	path_617.png
upenn	Walk from 33rd Street to Zipcar, then continue straight to 36th St, then turn slightly right and walk to Urban Outfitters.	33rd Street|Zipcar|36th St|Urban Outfitters	4|12|7|11	path_617.png
upenn	Walk from Annenberg Center to Cosi, then turn left and walk to Penn Bookstore, then turn sharply left and walk to Philadelphia Runners.	Annenberg Center|Così|Penn Bookstore|Philadelphia Runners	5|9|3|14	path_428.png
upenn	Start at Annenberg Center. Move up to the left to Cosi. Move to the left and a tiny bit down to Penn Bookstore. Move down to the right to Philadelphia Runners.	Annenberg Center|Così|Penn Bookstore|Philadelphia Runners	5|9|3|14	path_428.png
upenn	Start on Annenberg Center then go north to Cosi then west to Penn Bookstore then south to Philadelphia Runners.	Annenberg Center|Così|Penn Bookstore|Philadelphia Runners	5|9|3|14	path_428.png
upenn	Begin at International House, go to 36th St, then Starbucks. End at Zipcar	International House|36th St|Starbucks|Zipcar	13|7|2|12	path_168.png
upenn	from international house go north west to 36th st and then turn north east and go to starbucks then go north west to zipcar.	International House|36th St|Starbucks|Zipcar	13|7|2|12	path_168.png
upenn	Walk from International House to 36th St, then turn right and walk to Starbucks, then turn left and walk to Zipcar.	International House|36th St|Starbucks|Zipcar	13|7|2|12	path_168.png
upenn	Start at Mad4Mex then go east to 36th St then northeast to Zipcar then east again to 33rd Street.	Mad4Mex|36th St|Zipcar|33rd Street	1|7|12|4	path_826.png
upenn	Begin at Mad4 Mex and go to 36th street , take a left and go to Zipcar and proceed north.	Mad4Mex|36th St|Zipcar|33rd Street	1|7|12|4	path_826.png
upenn	go right from mad 4 mex until you reach 36th st, and then up and further right to zipcar, and then even further up, and continue on right until you reach 33rd st.	Mad4Mex|36th St|Zipcar|33rd Street	1|7|12|4	path_826.png
upenn	Walk from TD Bank to Urban Outfitters, then turn right and walk to Starbucks.	TD Bank|Urban Outfitters|Starbucks	6|11|2	path_618.png
upenn	from TD bank go north east to urban outfitters from there go north east to starbucks.	TD Bank|Urban Outfitters|Starbucks	6|11|2	path_618.png
upenn	Start at TD Bank and go to Urban Outfitters and then to Starbucks.	TD Bank|Urban Outfitters|Starbucks	6|11|2	path_618.png
upenn	Go from Chilis to International House	Chili's|International House	0|13	path_429.png
upenn	Start at Chili's and go directly to International House.	Chili's|International House	0|13	path_429.png
upenn	Start at Chili's and head directly north to International House.	Chili's|International House	0|13	path_429.png
upenn	Head west at a slight incline until you reach TD Bank, take an immediate 180 degree turn and head east at a lesser incline	Abner's Cheesesteaks|TD Bank|Chili's	8|6|0	path_169.png
upenn	Go to Abner's Cheesesteaks from Chili's by traversing to TD Bank first.	Abner's Cheesesteaks|TD Bank|Chili's	8|6|0	path_169.png
upenn	Walk from Abner's Cheesesteaks to TD Bank, then turn around and walk back to Chili's.	Abner's Cheesesteaks|TD Bank|Chili's	8|6|0	path_169.png
upenn	Beginning at Urban Outfitters, travel west to Cosi, then continue west to Penn Bookstore. From there, travel in an east-northeast direction until you reach 36th St. From there, travel northwest until you reach Mad4Mex.	Urban Outfitters|Così|Penn Bookstore|36th St|Mad4Mex	11|9|3|7|1	path_829.png
upenn	You will begin at urban outfitters and fly by cosi and go to Penn Bookstore , take a hard right and go to 36th st. then take a hard left and go to Mad4Mex.	Urban Outfitters|Così|Penn Bookstore|36th St|Mad4Mex	11|9|3|7|1	path_829.png
upenn	Start on Urban Outfittesr then go west to Cosi then west to Penn Bookstore then east to 36th St then west to Mad4Mex.	Urban Outfitters|Così|Penn Bookstore|36th St|Mad4Mex	11|9|3|7|1	path_829.png
upenn	Beginning at Penn Bookstore, travel east until you reach Cosi. From there, continue east to Urban Outfitters. Turn back and travel west to Cosi, then turn east again to Urban Outfitters.	Penn Bookstore|Urban Outfitters|Così|Loft	3|11|9|10	path_619.png
upenn	From Penn Bookstore to the Loft, then Urban Outfitters. Then turn around and go back to Cosi.	Penn Bookstore|Urban Outfitters|Così|Loft	3|11|9|10	path_619.png
upenn	Begin at the Penn Bookstore and head to Loft before going to Cosi and ending at Urban Outfitters.	Penn Bookstore|Urban Outfitters|Così|Loft	3|11|9|10	path_619.png
upenn	Starting at Zipcar, go southwest to Mad4Mex, then go south to Penn Bookstore.	Zipcar|Mad4Mex|Penn Bookstore	12|1|3	path_430.png
upenn	Walk from Zipcar to Mad4Mex, then turn left and walk to Penn Bookstore.	Zipcar|Mad4Mex|Penn Bookstore	12|1|3	path_430.png
upenn	Start on Zipcar then go west to Mad4Mext hen go south to Penn Bookstore.	Zipcar|Mad4Mex|Penn Bookstore	12|1|3	path_430.png
upenn	From Chili's, first proceed to the International House. Then, take a left and proceed directly to Philadelphia Runners.	Chili's|International House|Philadelphia Runners	0|13|14	path_171.png
upenn	Start at Chili's then go north to International House then west to Philadelphia Runners.	Chili's|International House|Philadelphia Runners	0|13|14	path_171.png
upenn	Walk from Chili's to International House, then turn left and walk to Philadelphia Runners.	Chili's|International House|Philadelphia Runners	0|13|14	path_171.png
upenn	Go from Philadelphia Runners to Urban Outfitters before heading to Annenberg Center.	Philadelphia Runners|Urban Outfitters|Annenberg Center	14|11|5	path_620.png
upenn	Begin at Philadelphia Runners, go to Urban Outfitters. End at Annenberg Center	Philadelphia Runners|Urban Outfitters|Annenberg Center	14|11|5	path_620.png
upenn	Walk from Philadelphia Runners to Urban Outfitters, then turn sharply right and walk to Annenberg Center.	Philadelphia Runners|Urban Outfitters|Annenberg Center	14|11|5	path_620.png
upenn	Starting at TD Bank, go north to Loft, then east to Urban Outfitters.	TD Bank|Loft|Urban Outfitters	6|10|11	path_830.png
upenn	Walk from TD Bank to Loft, then turn right and walk to Urban Outfitters.	TD Bank|Loft|Urban Outfitters	6|10|11	path_830.png
upenn	Begin at TD Bank. End at Urban Outfitters	TD Bank|Loft|Urban Outfitters	6|10|11	path_830.png
upenn	Start at Chili's then go north to International House then west to Urban Outfitters then northeast to Starbucks then west to Zipcar then east to 33rd Street.	Chili's|International House|Urban Outfitters|Starbucks|Zipcar|33rd Street	0|13|11|2|12|4	path_431.png
upenn	Walk from Chili's to International House, then turn left and walk to Urban Outfitters, then turn sharply right and walk to Starbucks, then turn left and walk to Zipcar, then turn right and walk to 33rd Street.	Chili's|International House|Urban Outfitters|Starbucks|Zipcar|33rd Street	0|13|11|2|12|4	path_431.png
upenn	Starting at Chill's go north to International House. From there continue northwest to Urban Outfitters.  Once at Urban Outfitters continue north east to Starbucks.  Once at Starbucks go northwest to Zipcar.  Once at Zipcar keep going northeast to 33rd Street.	Chili's|International House|Urban Outfitters|Starbucks|Zipcar|33rd Street	0|13|11|2|12|4	path_431.png
upenn	Walk from Mad4Mex to Cosi, then continue to Annenberg Center.	Mad4Mex|Così|Annenberg Center	1|9|5	path_172.png
upenn	Begin at Mad4Mex, go to Cosi. End at Annenberg Center	Mad4Mex|Così|Annenberg Center	1|9|5	path_172.png
upenn	From Mad 4 Mex head South-East toward Cosi, if you're heading toward Penn Bookstore you're going the wrong way. From Cosi head South-East again but a little more South this time to Annenberg Center.	Mad4Mex|Così|Annenberg Center	1|9|5	path_172.png
upenn	From Cosi go east for a short while to the Loft. From the Loft take a Northeast long route to Starbucks.	Urban Outfitters|Così|Loft|Starbucks	11|9|10|2	path_622.png
upenn	Starting at Urban Outfitters, go west to Cosi, then turn around and go east to Loft, then go northeast to Starbucks.	Urban Outfitters|Così|Loft|Starbucks	11|9|10|2	path_622.png
upenn	Beginning at the Urban Outfitters proceed to Cosi. The turn around and travel to the Loft. Once there complete the trip by proceeding to Starbucks.	Urban Outfitters|Così|Loft|Starbucks	11|9|10|2	path_622.png
upenn	Walk from Starbucks to 36th St, then turn slightly right and continue to Loft, then turn slightly right and continue to Mad4Mex.	Starbucks|36th St|Loft|Mad4Mex	2|7|10|1	path_432.png
upenn	Start on Starbucks then go southwest to 36th St then west to Loft then northwest to Mad4Mex.	Starbucks|36th St|Loft|Mad4Mex	2|7|10|1	path_432.png
upenn	from starbucks go south west to 36th st and then go south west to loft then turn north west and go to mad 4 max	Starbucks|36th St|Loft|Mad4Mex	2|7|10|1	path_432.png
upenn	Begin at Philadelphia Runners. End at Loft	Philadelphia Runners|Loft	14|10	path_174.png
upenn	Lets go to Cosi from Philadelphia Runners.	Philadelphia Runners|Loft	14|10	path_174.png
upenn	from Philadelphia runners go north east to loft	Philadelphia Runners|Loft	14|10	path_174.png
